img,ann,phase,split,fold
data/public/img/train/1eef4e994f18c53f48d60b921417a3c7.jpg,data/public/ann/train/1eef4e994f18c53f48d60b921417a3c7.png,public,train,4
data/public/img/train/1ef01c028c15247b0f69b5211261b239.jpg,data/public/ann/train/1ef01c028c15247b0f69b5211261b239.png,public,train,4
data/public/img/train/1ef944d94439699620778748611c4290.jpg,data/public/ann/train/1ef944d94439699620778748611c4290.png,public,train,2
data/public/img/train/1f2dd65550f74adde3f369e1d2cc3368.jpg,data/public/ann/train/1f2dd65550f74adde3f369e1d2cc3368.png,public,train,0
data/public/img/train/1f3da6f5c5ff47adae86615a86c447d9.jpg,data/public/ann/train/1f3da6f5c5ff47adae86615a86c447d9.png,public,train,4
data/public/img/train/1f9adca58a6dc93b5a02759bac44d7bb.jpg,data/public/ann/train/1f9adca58a6dc93b5a02759bac44d7bb.png,public,train,4
data/public/img/train/1f28f345d8779935ee3891ee3de3d4ff.jpg,data/public/ann/train/1f28f345d8779935ee3891ee3de3d4ff.png,public,train,0
data/public/img/train/1f78dfe909d529a2f25257fcebfca972.jpg,data/public/ann/train/1f78dfe909d529a2f25257fcebfca972.png,public,train,0
data/public/img/train/1f083adb7dcbbee1809346557bc3f635.jpg,data/public/ann/train/1f083adb7dcbbee1809346557bc3f635.png,public,train,0
data/public/img/train/1f295c458004a1fd93648dbb09425aa9.jpg,data/public/ann/train/1f295c458004a1fd93648dbb09425aa9.png,public,train,2
data/public/img/train/1f329f60920fee21a9b4f6ddb5ef531d.jpg,data/public/ann/train/1f329f60920fee21a9b4f6ddb5ef531d.png,public,train,4
data/public/img/train/1f648f14cc9c29e71b9e6b5ca94d9d00.jpg,data/public/ann/train/1f648f14cc9c29e71b9e6b5ca94d9d00.png,public,train,2
data/public/img/train/1f9967f330d0aa1f2202388cfd173778.jpg,data/public/ann/train/1f9967f330d0aa1f2202388cfd173778.png,public,train,4
data/public/img/train/1f58621787e2159f4095fd195dfbfe8c.jpg,data/public/ann/train/1f58621787e2159f4095fd195dfbfe8c.png,public,train,0
data/public/img/train/1fa3b580535da1d930e959514524d6f0.jpg,data/public/ann/train/1fa3b580535da1d930e959514524d6f0.png,public,train,2
data/public/img/train/1fa31f057cde29a6a25aaaf6071b491f.jpg,data/public/ann/train/1fa31f057cde29a6a25aaaf6071b491f.png,public,train,3
data/public/img/train/1faa1e0283d0e36e827211f673d21b29.jpg,data/public/ann/train/1faa1e0283d0e36e827211f673d21b29.png,public,train,3
data/public/img/train/1fadddd4a8170a56b918b5c464e174b8.jpg,data/public/ann/train/1fadddd4a8170a56b918b5c464e174b8.png,public,train,3
data/public/img/train/1fb6172e80ee374f234663d3e27a206d.jpg,data/public/ann/train/1fb6172e80ee374f234663d3e27a206d.png,public,train,3
data/public/img/train/1fbc2238645c18b81bccac6bdc4325d5.jpg,data/public/ann/train/1fbc2238645c18b81bccac6bdc4325d5.png,public,train,1
data/public/img/train/1fc3ec9af5b5f50ea258189f26df354e.jpg,data/public/ann/train/1fc3ec9af5b5f50ea258189f26df354e.png,public,train,0
data/public/img/train/1fd1cb0a0c279c4ef09043300f12137f.jpg,data/public/ann/train/1fd1cb0a0c279c4ef09043300f12137f.png,public,train,1
data/public/img/train/2a3d9de95942ea8cd35b59b2057d21d2.jpg,data/public/ann/train/2a3d9de95942ea8cd35b59b2057d21d2.png,public,train,0
data/public/img/train/2a5e1645014a6785122e22c1b64b59ed.jpg,data/public/ann/train/2a5e1645014a6785122e22c1b64b59ed.png,public,train,3
data/public/img/train/2a7fd5bba008db99ab18011d1f13796b.jpg,data/public/ann/train/2a7fd5bba008db99ab18011d1f13796b.png,public,train,0
data/public/img/train/2a14c43c7bcbf63543099da943e6f5aa.jpg,data/public/ann/train/2a14c43c7bcbf63543099da943e6f5aa.png,public,train,0
data/public/img/train/2a31dd42f9571adf0cd8623adcdec305.jpg,data/public/ann/train/2a31dd42f9571adf0cd8623adcdec305.png,public,train,2
data/public/img/train/2a52b2ad5dcb0820322fbbe5e40ae7ee.jpg,data/public/ann/train/2a52b2ad5dcb0820322fbbe5e40ae7ee.png,public,train,1
data/public/img/train/2a504fd9ac2cd79977290edaac284ce4.jpg,data/public/ann/train/2a504fd9ac2cd79977290edaac284ce4.png,public,train,4
data/public/img/train/2a794fc0c9bbb9bd54bd6dc50007c1c0.jpg,data/public/ann/train/2a794fc0c9bbb9bd54bd6dc50007c1c0.png,public,train,1
data/public/img/train/2a332470fadddb1dc45b0880bd5b351a.jpg,data/public/ann/train/2a332470fadddb1dc45b0880bd5b351a.png,public,train,0
data/public/img/train/2ad5f91ad7ae90a024b0e85deed04978.jpg,data/public/ann/train/2ad5f91ad7ae90a024b0e85deed04978.png,public,train,4
data/public/img/train/2ad9ee5e8a2488b8a21651ac433ca7a9.jpg,data/public/ann/train/2ad9ee5e8a2488b8a21651ac433ca7a9.png,public,train,0
data/public/img/train/02aef3ecc1278522c18ccbdd9c5c4313.jpg,data/public/ann/train/02aef3ecc1278522c18ccbdd9c5c4313.png,public,train,1
data/public/img/train/2af3b944f62baa1e8abe31528ec0c0ca.jpg,data/public/ann/train/2af3b944f62baa1e8abe31528ec0c0ca.png,public,train,1
data/public/img/train/2af158aa151010c8075c82872e515124.jpg,data/public/ann/train/2af158aa151010c8075c82872e515124.png,public,train,1
data/public/img/train/2b1e252beb13248a09e404dc414c8ce9.jpg,data/public/ann/train/2b1e252beb13248a09e404dc414c8ce9.png,public,train,3
data/public/img/train/2b1fe8dd540d88c86dcc91e8eb3dc6aa.jpg,data/public/ann/train/2b1fe8dd540d88c86dcc91e8eb3dc6aa.png,public,train,0
data/public/img/train/2b3fd8fda93eda41f5b4ba88b0d68287.jpg,data/public/ann/train/2b3fd8fda93eda41f5b4ba88b0d68287.png,public,train,1
data/public/img/train/2b4f7c1fe388362d5c3fb2fba187c1ca.jpg,data/public/ann/train/2b4f7c1fe388362d5c3fb2fba187c1ca.png,public,train,4
data/public/img/train/2b5c96db58d14263befce3be41b171b2.jpg,data/public/ann/train/2b5c96db58d14263befce3be41b171b2.png,public,train,4
data/public/img/train/2b21a597d844713dade5cd4a8222323b.jpg,data/public/ann/train/2b21a597d844713dade5cd4a8222323b.png,public,train,2
data/public/img/train/2b77dfb29182a41b85be2dd05d4e9c0a.jpg,data/public/ann/train/2b77dfb29182a41b85be2dd05d4e9c0a.png,public,train,0
data/public/img/train/2b97b94b9888b5c8e287e7eeb3c4399a.jpg,data/public/ann/train/2b97b94b9888b5c8e287e7eeb3c4399a.png,public,train,4
data/public/img/train/2b499c86224ca938d707aa0a6160f8f1.jpg,data/public/ann/train/2b499c86224ca938d707aa0a6160f8f1.png,public,train,2
data/public/img/train/2b3869d3e141695dcb7dd1b5dfac46fb.jpg,data/public/ann/train/2b3869d3e141695dcb7dd1b5dfac46fb.png,public,train,0
data/public/img/train/2b69704e7b00c9479cbcb64933a1b7ac.jpg,data/public/ann/train/2b69704e7b00c9479cbcb64933a1b7ac.png,public,train,3
data/public/img/train/2bab066aba7b2e104a8c69e65a5ff44c.jpg,data/public/ann/train/2bab066aba7b2e104a8c69e65a5ff44c.png,public,train,1
data/public/img/train/2bb83e9a81c078d5b34d075710970b2a.jpg,data/public/ann/train/2bb83e9a81c078d5b34d075710970b2a.png,public,train,1
data/public/img/train/02bd9e8bfb795ba3aca8652c00c9b8cb.jpg,data/public/ann/train/02bd9e8bfb795ba3aca8652c00c9b8cb.png,public,train,1
data/public/img/train/2bdcbd8b7f0a578e2a527b09c06bbe5f.jpg,data/public/ann/train/2bdcbd8b7f0a578e2a527b09c06bbe5f.png,public,train,3
data/public/img/train/2be775a7f9803da29d27e7cd5f966cc7.jpg,data/public/ann/train/2be775a7f9803da29d27e7cd5f966cc7.png,public,train,0
data/public/img/train/2bea55b41a2911cfa0b83e2f8b42970c.jpg,data/public/ann/train/2bea55b41a2911cfa0b83e2f8b42970c.png,public,train,1
data/public/img/train/2bfa83721dfec268762941ef9b04152f.jpg,data/public/ann/train/2bfa83721dfec268762941ef9b04152f.png,public,train,0
data/public/img/train/2c4a002e30d3badb8f34c262bbc3161f.jpg,data/public/ann/train/2c4a002e30d3badb8f34c262bbc3161f.png,public,train,0
data/public/img/train/2c6bd2677a4a769460816b7afa446a4d.jpg,data/public/ann/train/2c6bd2677a4a769460816b7afa446a4d.png,public,train,3
data/public/img/train/2c11e6ac82510c995c1e09a3322860fe.jpg,data/public/ann/train/2c11e6ac82510c995c1e09a3322860fe.png,public,train,1
data/public/img/train/2c49a364630db7378d37a65fdfd3d05c.jpg,data/public/ann/train/2c49a364630db7378d37a65fdfd3d05c.png,public,train,3
data/public/img/train/2c337c1746c961e4a01b71672f48797d.jpg,data/public/ann/train/2c337c1746c961e4a01b71672f48797d.png,public,train,1
data/public/img/train/2c412c6b19515b17b5e39e78bdd6cb98.jpg,data/public/ann/train/2c412c6b19515b17b5e39e78bdd6cb98.png,public,train,0
data/public/img/train/2c3536d0db9b86db56436a5abbb482cd.jpg,data/public/ann/train/2c3536d0db9b86db56436a5abbb482cd.png,public,train,0
data/public/img/train/2c8249c26a3e3d7b2ebd1315531e5921.jpg,data/public/ann/train/2c8249c26a3e3d7b2ebd1315531e5921.png,public,train,1
data/public/img/train/2c34940aef7649dfe82cb7a3e632ba79.jpg,data/public/ann/train/2c34940aef7649dfe82cb7a3e632ba79.png,public,train,3
data/public/img/train/2c4213059a377702e98900d0f7372ef9.jpg,data/public/ann/train/2c4213059a377702e98900d0f7372ef9.png,public,train,2
data/public/img/train/2ccba7ce06d7531155b96ca9dad90a50.jpg,data/public/ann/train/2ccba7ce06d7531155b96ca9dad90a50.png,public,train,1
data/public/img/train/2ccdbdb79ffa49076417093fdfb128c0.jpg,data/public/ann/train/2ccdbdb79ffa49076417093fdfb128c0.png,public,train,1
data/public/img/train/2cdc527365319e41c97787cb3ea0de48.jpg,data/public/ann/train/2cdc527365319e41c97787cb3ea0de48.png,public,train,4
data/public/img/train/02cdea3c6bfe79bd54b5c30746576be4.jpg,data/public/ann/train/02cdea3c6bfe79bd54b5c30746576be4.png,public,train,3
data/public/img/train/2ce2be2c5b03fbeb1b89e812164b854d.jpg,data/public/ann/train/2ce2be2c5b03fbeb1b89e812164b854d.png,public,train,3
data/public/img/train/2d0c779517b28b6c8a20fd2802d0c54a.jpg,data/public/ann/train/2d0c779517b28b6c8a20fd2802d0c54a.png,public,train,0
data/public/img/train/2d0dcc8da797fa702972c5a92a7f395f.jpg,data/public/ann/train/2d0dcc8da797fa702972c5a92a7f395f.png,public,train,4
data/public/img/train/2d0fe0991a5dc539050fcd2da80b00d3.jpg,data/public/ann/train/2d0fe0991a5dc539050fcd2da80b00d3.png,public,train,1
data/public/img/train/2d3e064d6b59802b47c671e3be1104be.jpg,data/public/ann/train/2d3e064d6b59802b47c671e3be1104be.png,public,train,3
data/public/img/train/2d5ee751f59b3fba7ad4bc0adfa5ef1c.jpg,data/public/ann/train/2d5ee751f59b3fba7ad4bc0adfa5ef1c.png,public,train,0
data/public/img/train/2d6afd00c80b0feba25e401847adeace.jpg,data/public/ann/train/2d6afd00c80b0feba25e401847adeace.png,public,train,0
data/public/img/train/2d9aba8819bd2dfb84d2c02b192b23a0.jpg,data/public/ann/train/2d9aba8819bd2dfb84d2c02b192b23a0.png,public,train,0
data/public/img/train/2d27b1f06850291bc4183d849ea3019e.jpg,data/public/ann/train/2d27b1f06850291bc4183d849ea3019e.png,public,train,3
data/public/img/train/2d35a6c161e0e4ce2a5b46dbd7116243.jpg,data/public/ann/train/2d35a6c161e0e4ce2a5b46dbd7116243.png,public,train,2
data/public/img/train/2d478d6b0c0872199ab619f40e34320b.jpg,data/public/ann/train/2d478d6b0c0872199ab619f40e34320b.png,public,train,2
data/public/img/train/2d8874a3e7caefeb9bead342d7743c87.jpg,data/public/ann/train/2d8874a3e7caefeb9bead342d7743c87.png,public,train,2
data/public/img/train/2da82a5fc9f69bfa9ea388d666a25798.jpg,data/public/ann/train/2da82a5fc9f69bfa9ea388d666a25798.png,public,train,4
data/public/img/train/2daf0f03f02cf6878a9ec7802c0401e4.jpg,data/public/ann/train/2daf0f03f02cf6878a9ec7802c0401e4.png,public,train,3
data/public/img/train/2db0885687bc89b37c1af66f36457f18.jpg,data/public/ann/train/2db0885687bc89b37c1af66f36457f18.png,public,train,3
data/public/img/train/2dbb46400fdb1f1abfcfcd9e0a19e867.jpg,data/public/ann/train/2dbb46400fdb1f1abfcfcd9e0a19e867.png,public,train,1
data/public/img/train/2dc0af60b1b75bff2bfaa8e2675343e5.jpg,data/public/ann/train/2dc0af60b1b75bff2bfaa8e2675343e5.png,public,train,2
data/public/img/train/2ddcefca3f7c19c1718979f27ddb3b64.jpg,data/public/ann/train/2ddcefca3f7c19c1718979f27ddb3b64.png,public,train,1
data/public/img/train/2dedf211abdb55b90627de7ccde1c24e.jpg,data/public/ann/train/2dedf211abdb55b90627de7ccde1c24e.png,public,train,4
data/public/img/train/2dffc881f47564eb9b97d43597df8b34.jpg,data/public/ann/train/2dffc881f47564eb9b97d43597df8b34.png,public,train,3
data/public/img/train/2e0a9555944ec4f7c670c3a3fdb2d3c1.jpg,data/public/ann/train/2e0a9555944ec4f7c670c3a3fdb2d3c1.png,public,train,4
data/public/img/train/2e01bf0b15d8f5f23383d281561ea6e8.jpg,data/public/ann/train/2e01bf0b15d8f5f23383d281561ea6e8.png,public,train,0
data/public/img/train/2e2a2645550a7df106d9f33133376ba6.jpg,data/public/ann/train/2e2a2645550a7df106d9f33133376ba6.png,public,train,0
data/public/img/train/2e3dd953d8bc16ffc1cd67cd9648aa16.jpg,data/public/ann/train/2e3dd953d8bc16ffc1cd67cd9648aa16.png,public,train,2
data/public/img/train/2e5ccefa01f4618e955d65f1322c2de1.jpg,data/public/ann/train/2e5ccefa01f4618e955d65f1322c2de1.png,public,train,0
data/public/img/train/2e8e4ad9f3a64c0c7d246e58dc13ced0.jpg,data/public/ann/train/2e8e4ad9f3a64c0c7d246e58dc13ced0.png,public,train,4
data/public/img/train/2e9cbcc9cd23525109fa8b7a7b1aa70a.jpg,data/public/ann/train/2e9cbcc9cd23525109fa8b7a7b1aa70a.png,public,train,1
data/public/img/train/2e66a6b761971c71e7e1200824d3bec9.jpg,data/public/ann/train/2e66a6b761971c71e7e1200824d3bec9.png,public,train,1
data/public/img/train/2e5217b92d793d151ee1418353eb791a.jpg,data/public/ann/train/2e5217b92d793d151ee1418353eb791a.png,public,train,2
data/public/img/train/2e41739f13973b1d6316f4577d458737.jpg,data/public/ann/train/2e41739f13973b1d6316f4577d458737.png,public,train,0
data/public/img/train/2e82996e1bd84a666738a535b8f71fed.jpg,data/public/ann/train/2e82996e1bd84a666738a535b8f71fed.png,public,train,0
data/public/img/train/2e0931982062b209ec027c9f2a13dff9.jpg,data/public/ann/train/2e0931982062b209ec027c9f2a13dff9.png,public,train,3
data/public/img/train/2ebb89cf2b658ae140c3e6621a3685c5.jpg,data/public/ann/train/2ebb89cf2b658ae140c3e6621a3685c5.png,public,train,1
data/public/img/train/2ed2a4986737d3724e7bfdcc8d7241c0.jpg,data/public/ann/train/2ed2a4986737d3724e7bfdcc8d7241c0.png,public,train,4
data/public/img/train/2ed69c9beba8d15bbb390518e0673f7f.jpg,data/public/ann/train/2ed69c9beba8d15bbb390518e0673f7f.png,public,train,1
data/public/img/train/2edb67f1dc1359d9859cafe3218b1a90.jpg,data/public/ann/train/2edb67f1dc1359d9859cafe3218b1a90.png,public,train,2
data/public/img/train/02ee948adf5cac18bb96220697622927.jpg,data/public/ann/train/02ee948adf5cac18bb96220697622927.png,public,train,3
data/public/img/train/2eebeb23ebf58bf5b609e1b0914471aa.jpg,data/public/ann/train/2eebeb23ebf58bf5b609e1b0914471aa.png,public,train,3
data/public/img/train/2f0f0cedcaa9e92a51a12a8841207736.jpg,data/public/ann/train/2f0f0cedcaa9e92a51a12a8841207736.png,public,train,2
data/public/img/train/2f1a0778c88255f743f020b3b8b3cd00.jpg,data/public/ann/train/2f1a0778c88255f743f020b3b8b3cd00.png,public,train,3
data/public/img/train/2f4a21ec17e7ec9f2dc2a8c3905edcca.jpg,data/public/ann/train/2f4a21ec17e7ec9f2dc2a8c3905edcca.png,public,train,1
data/public/img/train/2f5ca05d6c38761b398191e79276fd39.jpg,data/public/ann/train/2f5ca05d6c38761b398191e79276fd39.png,public,train,4
data/public/img/train/2f6ef6427effd0641174581538e5b040.jpg,data/public/ann/train/2f6ef6427effd0641174581538e5b040.png,public,train,0
data/public/img/train/02f72e11ddf85944ead14e786e1b42ce.jpg,data/public/ann/train/02f72e11ddf85944ead14e786e1b42ce.png,public,train,2
data/public/img/train/2f372f988df574a26b8d9290fea6761d.jpg,data/public/ann/train/2f372f988df574a26b8d9290fea6761d.png,public,train,3
data/public/img/train/2f566fa57d106104c3f1bf882e7b23be.jpg,data/public/ann/train/2f566fa57d106104c3f1bf882e7b23be.png,public,train,3
data/public/img/train/2f627b29c2263db5d2de36d27a91defb.jpg,data/public/ann/train/2f627b29c2263db5d2de36d27a91defb.png,public,train,1
data/public/img/train/2f759ec8d4dd7d7bec08b22ac2bf311d.jpg,data/public/ann/train/2f759ec8d4dd7d7bec08b22ac2bf311d.png,public,train,1
data/public/img/train/2f1742bcf428d2dda42dc89c679cb9fa.jpg,data/public/ann/train/2f1742bcf428d2dda42dc89c679cb9fa.png,public,train,1
data/public/img/train/2f19880ad2c6e64e3cb1aa4a6b7321da.jpg,data/public/ann/train/2f19880ad2c6e64e3cb1aa4a6b7321da.png,public,train,1
data/public/img/train/2f035455eaacaa7186df1eef14ccb45d.jpg,data/public/ann/train/2f035455eaacaa7186df1eef14ccb45d.png,public,train,1
data/public/img/train/2fa0edc995c61a2d120b4f42c0070773.jpg,data/public/ann/train/2fa0edc995c61a2d120b4f42c0070773.png,public,train,2
data/public/img/train/02fe7a1ae729c40d0596fe73f53ff302.jpg,data/public/ann/train/02fe7a1ae729c40d0596fe73f53ff302.png,public,train,0
data/public/img/train/2fe014af24ccca076a40e13f619576d1.jpg,data/public/ann/train/2fe014af24ccca076a40e13f619576d1.png,public,train,1
data/public/img/train/2ff0bddb62c7cfe9fd63fac7b9a9bed6.jpg,data/public/ann/train/2ff0bddb62c7cfe9fd63fac7b9a9bed6.png,public,train,0
data/public/img/train/2ff4a287346d24793d8698a9c26867b5.jpg,data/public/ann/train/2ff4a287346d24793d8698a9c26867b5.png,public,train,2
data/public/img/train/3a15bea972286068e0de3949fec1fc25.jpg,data/public/ann/train/3a15bea972286068e0de3949fec1fc25.png,public,train,0
data/public/img/train/3a45a778601dfe486a1efe6921883fed.jpg,data/public/ann/train/3a45a778601dfe486a1efe6921883fed.png,public,train,2
data/public/img/train/3a97c6f5902dd4a2afb65ed844fc5c14.jpg,data/public/ann/train/3a97c6f5902dd4a2afb65ed844fc5c14.png,public,train,2
data/public/img/train/3a103f47fa7599b77a1e7a9ab405e225.jpg,data/public/ann/train/3a103f47fa7599b77a1e7a9ab405e225.png,public,train,3
data/public/img/train/3a623e2f831fe231a3bb8566f3866d8b.jpg,data/public/ann/train/3a623e2f831fe231a3bb8566f3866d8b.png,public,train,1
data/public/img/train/3a47892b15f7f945081fc6c297b11473.jpg,data/public/ann/train/3a47892b15f7f945081fc6c297b11473.png,public,train,2
data/public/img/train/3a53775ab7f761f4ea2633d98d5768b2.jpg,data/public/ann/train/3a53775ab7f761f4ea2633d98d5768b2.png,public,train,2
data/public/img/train/3a96477b2a8e370544f793d8ae67b92e.jpg,data/public/ann/train/3a96477b2a8e370544f793d8ae67b92e.png,public,train,0
data/public/img/train/3a418333be0ecba3f5d32d0ffe207a8f.jpg,data/public/ann/train/3a418333be0ecba3f5d32d0ffe207a8f.png,public,train,2
data/public/img/train/3a0764324d978a9747518a041bfedf27.jpg,data/public/ann/train/3a0764324d978a9747518a041bfedf27.png,public,train,0
data/public/img/train/3a25744735d0832cc88ec5c68c9ced47.jpg,data/public/ann/train/3a25744735d0832cc88ec5c68c9ced47.png,public,train,3
data/public/img/train/3aa034c840f7956d8eaf6132e476eef5.jpg,data/public/ann/train/3aa034c840f7956d8eaf6132e476eef5.png,public,train,2
data/public/img/train/3acc7cef05df79d66a94bafd01eaa44c.jpg,data/public/ann/train/3acc7cef05df79d66a94bafd01eaa44c.png,public,train,4
data/public/img/train/3aeffbf55e31e5249019607f387300aa.jpg,data/public/ann/train/3aeffbf55e31e5249019607f387300aa.png,public,train,3
data/public/img/train/3afab72959578bb264eec528e310f3de.jpg,data/public/ann/train/3afab72959578bb264eec528e310f3de.png,public,train,2
data/public/img/train/3afb2feb35dc08dab2f6c9a87c9e4b36.jpg,data/public/ann/train/3afb2feb35dc08dab2f6c9a87c9e4b36.png,public,train,2
data/public/img/train/3b3dee5810bc732f9c7a0ca46c941854.jpg,data/public/ann/train/3b3dee5810bc732f9c7a0ca46c941854.png,public,train,3
data/public/img/train/3b6af3cd6159da4c9322881534189bec.jpg,data/public/ann/train/3b6af3cd6159da4c9322881534189bec.png,public,train,0
data/public/img/train/3b9eea7f36c4d5cdfd686caa58e1ad4a.jpg,data/public/ann/train/3b9eea7f36c4d5cdfd686caa58e1ad4a.png,public,train,0
data/public/img/train/3b754cfe46ea87255984896b6b00f0da.jpg,data/public/ann/train/3b754cfe46ea87255984896b6b00f0da.png,public,train,4
data/public/img/train/3b2478e83bacd8986d0feba6906291c0.jpg,data/public/ann/train/3b2478e83bacd8986d0feba6906291c0.png,public,train,2
data/public/img/train/3ba99530ad3652d4758639a6d8a07487.jpg,data/public/ann/train/3ba99530ad3652d4758639a6d8a07487.png,public,train,0
data/public/img/train/3bb8f304668b23b981e2e819e46a9645.jpg,data/public/ann/train/3bb8f304668b23b981e2e819e46a9645.png,public,train,0
data/public/img/train/3bc2a463cb681666527ff8479748bd40.jpg,data/public/ann/train/3bc2a463cb681666527ff8479748bd40.png,public,train,1
data/public/img/train/3bc244e09a1366d5ea7c528cee12637e.jpg,data/public/ann/train/3bc244e09a1366d5ea7c528cee12637e.png,public,train,1
data/public/img/train/3be8fe796bb65d6f8cb17bc7a00544bb.jpg,data/public/ann/train/3be8fe796bb65d6f8cb17bc7a00544bb.png,public,train,3
data/public/img/train/03bf30e89940c3b41c9213ecc685c22e.jpg,data/public/ann/train/03bf30e89940c3b41c9213ecc685c22e.png,public,train,3
